2026-06-01 14:12:28,267 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=403 | elapsed_ms=31 | body={"raw": ""}
2026-06-19 11:01:32,770 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=162 | body={"response": {"response_code": "068", "response_desc": "Rrn: Only numeric value allowed"}, "rrn": "ABCD12345678", "stan": "547634"}
2026-06-19 11:01:32,992 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=210 | body={"response": {"response_code": "068", "response_desc": "Rrn must be 12 digits"}, "rrn": "00000012345", "stan": "408226"}
2026-06-19 11:01:33,012 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=14 | body={"response": {"response_code": "068", "response_desc": "Too large input rrn"}, "rrn": "0000001234567", "stan": "435776"}
2026-06-19 11:01:33,182 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=164 | body={"response": {"response_code": "068", "response_desc": "Please provide rrn,Rrn: Only numeric value allowed,Rrn must be 12 digits"}, "rrn": "", "stan": "698550"}
2026-06-19 11:01:33,219 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=400 | elapsed_ms=26 | body={"timestamp": "2026-06-19T06:01:32.512+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/payment"}
2026-06-19 11:01:33,425 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=198 | body={"response": {"response_code": "068", "response_desc": "Stan must be 6 digits,Please provide stan,Stan: Only numeric value allowed"}, "rrn": "967284834887", "stan": ""}
2026-06-19 11:01:33,479 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=400 | elapsed_ms=47 | body={"timestamp": "2026-06-19T06:01:32.774+00:00", "status": 400, "error": "Bad Request", "path": "/api/v1/paysyslabs/payment"}
2026-06-19 11:01:33,739 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=254 | body={"response": {"response_code": "068", "response_desc": "Stan: Only numeric value allowed"}, "rrn": "350050823873", "stan": "ABC123"}
2026-06-19 11:01:33,966 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=198 | body={"response": {"response_code": "068", "response_desc": "sender_iban must not be null"}, "rrn": "262213366287", "stan": "801939"}
2026-06-19 11:01:34,142 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=169 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits,iban must be alpha-numeric"}, "rrn": "067907314621", "stan": "422703"}
2026-06-19 11:01:34,302 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=147 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits"}, "rrn": "708706976506", "stan": "010822"}
2026-06-19 11:01:34,479 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=170 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits"}, "rrn": "123331248590", "stan": "266539"}
2026-06-19 11:01:34,688 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=190 | body={"response": {"response_code": "068", "response_desc": "iban must be alpha-numeric"}, "rrn": "781434812780", "stan": "823768"}
2026-06-19 11:01:34,898 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=203 | body={"response": {"response_code": "068", "response_desc": "sender_idtype must not be null,Please provide senderIdtype"}, "rrn": "083009118776", "stan": "026782"}
2026-06-19 11:01:35,165 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=261 | body={"response": {"response_code": "068", "response_desc": "invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC)"}, "rrn": "140332124466", "stan": "225767"}
2026-06-19 11:01:35,357 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=175 | body={"response": {"response_code": "068", "response_desc": "invalid senderIdtype, accepted values(CNIC/NICOP/POC/REG_NO/NTN/PASSPORT/POR/SCNIC/Form-B/ARC/AC)"}, "rrn": "469736812668", "stan": "292907"}
2026-06-19 11:01:35,560 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=182 | body={"response": {"response_code": "068", "response_desc": "sender_idvalue must not be null,Please provide senderIdvalue"}, "rrn": "078187043825", "stan": "715600"}
2026-06-19 11:01:35,769 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=203 | body={"response": {"response_code": "068", "response_desc": "Please provide senderIdvalue"}, "rrn": "565827378103", "stan": "584102"}
2026-06-19 11:01:36,048 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=272 | body={"response": {"response_code": "068", "response_desc": "Invalid Sender Id Value"}, "rrn": "008777212035", "stan": "644844"}
2026-06-19 11:01:36,659 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=295 | body={"response": {"response_code": "068", "response_desc": "Please provide senderName,sender_name must not be null"}, "rrn": "574293703462", "stan": "088451"}
2026-06-19 11:01:36,830 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=164 | body={"response": {"response_code": "068", "response_desc": "Please provide senderName"}, "rrn": "558925177724", "stan": "370955"}
2026-06-19 11:01:37,587 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=751 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "045809464585", "stan": "525900"}
2026-06-19 11:01:38,310 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=714 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "551540756860", "stan": "931407"}
2026-06-19 11:01:38,602 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=279 | body={"response": {"response_code": "068", "response_desc": "receiver_iban must not be null"}, "rrn": "043927993931", "stan": "381147"}
2026-06-19 11:01:38,814 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=200 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits,iban must be alpha-numeric"}, "rrn": "929643967065", "stan": "186105"}
2026-06-19 11:01:39,045 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=221 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits"}, "rrn": "014254185816", "stan": "988002"}
2026-06-19 11:01:39,246 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=196 | body={"response": {"response_code": "068", "response_desc": "iban must be 24 digits"}, "rrn": "662501715971", "stan": "476304"}
2026-06-19 11:01:39,448 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=195 | body={"response": {"response_code": "068", "response_desc": "receiver_name must not be null,Please provide receiverName"}, "rrn": "677738109404", "stan": "209157"}
2026-06-19 11:01:39,656 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=202 | body={"response": {"response_code": "068", "response_desc": "Please provide receiverName"}, "rrn": "016639052897", "stan": "440994"}
2026-06-19 11:01:40,336 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=664 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "222746797059", "stan": "465087"}
2026-06-19 11:01:41,773 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=1431 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "646329170605", "stan": "047132"}
2026-06-19 11:01:41,946 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=166 | body={"response": {"response_code": "068", "response_desc": "amount must not be null"}, "rrn": "913435758644", "stan": "679044"}
2026-06-19 11:01:42,689 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=737 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "137718822265", "stan": "261652"}
2026-06-19 11:01:42,917 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=218 | body={"response": {"response_code": "068", "response_desc": "minimun amount allowed: 0"}, "rrn": "459992753693", "stan": "689783"}
2026-06-19 11:01:43,555 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=616 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "966207122985", "stan": "530578"}
2026-06-19 11:01:43,983 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=279 | body={"response": {"response_code": "02", "response_desc": "Transaction Amount Exceed to daily transaction limit"}, "rrn": "240481327535", "stan": "454656"}
2026-06-19 11:01:44,136 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=150 | body={"response": {"response_code": "068", "response_desc": "numeric value out of bounds (<12 digits>.<2 digits> expected)"}, "rrn": "283861892366", "stan": "977588"}
2026-06-19 11:01:44,787 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=642 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "041522631187", "stan": "664572"}
2026-06-19 11:01:45,392 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=598 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "681776494713", "stan": "791851"}
2026-06-19 11:01:46,129 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=731 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "864808943798", "stan": "591218"}
2026-06-19 11:01:46,320 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=184 | body={"response": {"response_code": "068", "response_desc": "receiver_participant_code must not be null"}, "rrn": "379395265819", "stan": "180029"}
2026-06-19 11:01:46,492 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=166 | body={"response": {"response_code": "068", "response_desc": "receiverParticipantCode must be alpha-numeric,receiverParticipantCode minSize(8)"}, "rrn": "014287020554", "stan": "688494"}
2026-06-19 11:01:46,666 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=169 | body={"response": {"response_code": "068", "response_desc": "receiverParticipantCode minSize(8)"}, "rrn": "316742883004", "stan": "083193"}
2026-06-19 11:01:47,310 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=635 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "785143312846", "stan": "369228"}
2026-06-19 11:01:48,040 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=719 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "765054140583", "stan": "772268"}
2026-06-19 11:01:48,215 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=170 | body={"response": {"response_code": "068", "response_desc": "invalid transactionDate, acceptable-pattern : yyyy-mm-dd"}, "rrn": "779042827791", "stan": "455675"}
2026-06-19 11:01:48,930 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=710 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "528888180814", "stan": "215291"}
2026-06-19 11:01:49,113 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=173 | body={"response": {"response_code": "068", "response_desc": "transaction_time must not be null,Please provide transactionTime"}, "rrn": "978481035212", "stan": "853411"}
2026-06-19 11:01:49,285 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=166 | body={"response": {"response_code": "068", "response_desc": "Please provide transactionTime"}, "rrn": "389258608767", "stan": "474383"}
2026-06-19 11:01:49,984 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=692 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "692044177457", "stan": "008645"}
2026-06-19 11:01:50,650 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=654 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "138528026009", "stan": "397561"}
2026-06-19 11:01:50,820 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=164 | body={"response": {"response_code": "068", "response_desc": "narration must not be null,Please provide narration"}, "rrn": "616339635941", "stan": "086992"}
2026-06-19 11:01:50,996 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=170 | body={"response": {"response_code": "068", "response_desc": "Please provide narration"}, "rrn": "837804934276", "stan": "591090"}
2026-06-19 11:01:51,663 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=654 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "578332876310", "stan": "998077"}
2026-06-19 11:01:51,836 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=162 | body={"response": {"response_code": "068", "response_desc": "payment_purpose must not be null,Please provide paymentPurpose"}, "rrn": "912165629057", "stan": "551437"}
2026-06-19 11:01:52,046 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=198 | body={"response": {"response_code": "068", "response_desc": "payment_purpose_code must be 3 digits,Please provide paymentPurpose,paymentPurpose: Only numeric value allowed"}, "rrn": "629368837107", "stan": "064195"}
2026-06-19 11:01:52,706 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=651 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "592609902331", "stan": "620571"}
2026-06-19 11:01:52,887 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=168 | body={"response": {"response_code": "068", "response_desc": "paymentPurpose: Only numeric value allowed"}, "rrn": "145523382793", "stan": "153929"}
2026-06-19 11:01:53,053 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=159 | body={"response": {"response_code": "068", "response_desc": "sender_name must not be null,Please provide senderName"}, "rrn": "856937126236", "stan": "276603"}
2026-06-19 11:01:53,788 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=728 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "894902360836", "stan": "346166"}
2026-06-19 11:01:54,519 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=725 | body={"response": {"response_code": "503", "response_desc": "Unable to Process"}, "rrn": "048148634987", "stan": "029374"}
